ANALYSIS_ID,CUSTOMER_ID,IMAGE_STAGE_PATH,SKIN_HEX,SKIN_LAB,SKIN_RGB,LIP_HEX,LIP_LAB,LIP_RGB,LIP_IS_NATURAL,ESTIMATED_NATURAL_LIP_HEX,FITZPATRICK_TYPE,MONK_SHADE,UNDERTONE,ITA_ANGLE,MAKEUP_DETECTED,DETECTED_MAKEUP_TYPES,CONFIDENCE_SCORE,FACE_QUALITY_SCORE,LIGHTING_QUALITY,ANALYZED_AT,ANALYSIS_DURATION_MS,MODEL_VERSION
ea0e99b6-0a72-41fe-9835-fddf112c49db,a166a62f-8c74-4f0b-9a16-d466b7dec4d5,@CUSTOMERS.FACE_IMAGES/a166a62f-8c74-4f0b-9a16-d466b7dec4d5/analysis_4.jpg,#0b9666,"[
  65.72539938371207,
  9.335913635610087,
  24.656572479464195
]","[
  200,
  180,
  161
]",#966155,,,True,,3,6,Cool,36.1,True,[],0.98,0.94,acceptable,2025-10-25 10:35:58,708,1.0.0
a06f02ce-51ad-4397-8418-5a5cfc3907dc,e7edc67a-95a6-4cc2-bfa5-1b98849a3508,@CUSTOMERS.FACE_IMAGES/e7edc67a-95a6-4cc2-bfa5-1b98849a3508/analysis_1.jpg,#76989d,"[
  79.02380906249451,
  -2.375797777888966,
  21.60893617931517
]","[
  252,
  207,
  136
]",#cd6461,,,True,,2,3,Warm,47.0,True,"[
  ""foundation"",
  ""lipstick"",
  ""eyeshadow""
]",0.84,0.73,good,2025-09-18 10:41:58,1679,1.0.0
ac8825cd-e8a6-4415-a671-44cb3b21d019,e7edc67a-95a6-4cc2-bfa5-1b98849a3508,@CUSTOMERS.FACE_IMAGES/e7edc67a-95a6-4cc2-bfa5-1b98849a3508/analysis_2.jpg,#68bc71,"[
  71.88462284677118,
  5.091759973732275,
  10.486680170564496
]","[
  224,
  142,
  173
]",#d24584,,,True,,2,3,Warm,55.0,False,[],0.93,0.71,acceptable,2025-11-25 23:39:58,623,1.0.0
2ffe3673-99db-47ab-9f75-3bb2c4a009b0,e7edc67a-95a6-4cc2-bfa5-1b98849a3508,@CUSTOMERS.FACE_IMAGES/e7edc67a-95a6-4cc2-bfa5-1b98849a3508/analysis_3.jpg,#d7b882,"[
  52.53523487708734,
  12.411098049635989,
  11.124697313386559
]","[
  236,
  184,
  155
]",#b26b72,,,True,,2,3,Warm,22.4,True,[],0.85,0.8,poor,2025-08-29 17:49:58,962,1.0.0
f32b0fb5-5167-4a84-b203-9ae2f6c2327d,e7edc67a-95a6-4cc2-bfa5-1b98849a3508,@CUSTOMERS.FACE_IMAGES/e7edc67a-95a6-4cc2-bfa5-1b98849a3508/analysis_4.jpg,#9cbb6a,"[
  66.86870041881946,
  8.691600002246831,
  16.176468431545047
]","[
  196,
  149,
  169
]",#a33785,,,True,,2,3,Warm,33.7,False,[],0.9,0.9,poor,2025-10-28 12:59:58,1638,1.0.0
eab3e645-1058-4334-b435-d898340bfc82,6062c74e-93d5-4e8e-bcc6-0b807c401990,@CUSTOMERS.FACE_IMAGES/6062c74e-93d5-4e8e-bcc6-0b807c401990/analysis_1.jpg,#54ae95,"[
  73.90463949677661,
  3.3714573861387933,
  15.914743909671024
]","[
  223,
  193,
  147
]",#c23f55,,,False,,2,4,Cool,51.8,True,"[
  ""foundation"",
  ""mascara"",
  ""eyeshadow""
]",0.96,0.84,poor,2025-07-11 00:50:58,553,1.0.0
9eed9347-5c0e-494a-a69d-8c19aaca8a55,6062c74e-93d5-4e8e-bcc6-0b807c401990,@CUSTOMERS.FACE_IMAGES/6062c74e-93d5-4e8e-bcc6-0b807c401990/analysis_2.jpg,#dfb975,"[
  67.69592305225612,
  4.212988110409235,
  21.145518278008815
]","[
  215,
  156,
  108
]",#da3d55,,,True,,2,4,Cool,17.9,False,"[
  ""eyeshadow"",
  ""lipstick"",
  ""foundation""
]",0.8,0.75,acceptable,2025-09-26 22:23:58,1393,1.0.0
601eca45-7cc4-459d-9576-824881d7f075,6062c74e-93d5-4e8e-bcc6-0b807c401990,@CUSTOMERS.FACE_IMAGES/6062c74e-93d5-4e8e-bcc6-0b807c401990/analysis_3.jpg,#449f8c,"[
  71.21013810821069,
  2.176391191325693,
  16.492542574929246
]","[
  250,
  220,
  127
]",#b17550,,,True,,2,4,Cool,43.5,True,"[
  ""eyeshadow"",
  ""lipstick"",
  ""mascara""
]",0.81,0.73,good,2025-10-27 10:08:58,1988,1.0.0
ca0325ea-6d2a-40c4-853f-1ce99fd5b201,d5bf4595-158f-4878-ad01-2b52d282f431,@CUSTOMERS.FACE_IMAGES/d5bf4595-158f-4878-ad01-2b52d282f431/analysis_1.jpg,#52aca1,"[
  68.9809448427338,
  11.196336381994335,
  24.587587444748316
]","[
  229,
  184,
  118
]",#a64463,,,True,,3,6,Cool,49.3,True,"[
  ""lipstick""
]",0.81,0.73,good,2025-10-17 05:02:58,1801,1.0.0
7558d311-d930-4044-be6d-1cc47bdcd0da,565297cd-4a93-404e-8b8d-b7e71ef298fa,@CUSTOMERS.FACE_IMAGES/565297cd-4a93-404e-8b8d-b7e71ef298fa/analysis_1.jpg,#87d07d,"[
  58.32288596070538,
  6.402576227384047,
  29.872019693043377
]","[
  240,
  219,
  110
]",#b14788,,,True,,4,7,Neutral,49.8,False,"[
  ""lipstick""
]",0.82,0.92,acceptable,2025-08-01 17:57:58,1948,1.0.0
03d5e1b9-e4a0-416f-9ef5-5628c6248c04,565297cd-4a93-404e-8b8d-b7e71ef298fa,@CUSTOMERS.FACE_IMAGES/565297cd-4a93-404e-8b8d-b7e71ef298fa/analysis_2.jpg,#fedc6e,"[
  70.19616391873332,
  11.802348711159773,
  15.329787759729385
]","[
  215,
  167,
  107
]",#cc4b63,,,True,,4,7,Neutral,17.2,False,[],0.82,0.7,poor,2025-07-20 10:23:58,1727,1.0.0
91cc6621-5552-4546-9bad-6fa723682209,565297cd-4a93-404e-8b8d-b7e71ef298fa,@CUSTOMERS.FACE_IMAGES/565297cd-4a93-404e-8b8d-b7e71ef298fa/analysis_3.jpg,#fec179,"[
  71.54542228219697,
  -4.43035761163695,
  19.83949211686788
]","[
  237,
  180,
  126
]",#cd465c,,,True,,4,7,Neutral,53.7,True,"[
  ""eyeshadow"",
  ""lipstick"",
  ""foundation""
]",0.99,0.87,good,2025-10-08 23:18:58,1853,1.0.0
e25bcbc0-1f8a-44dd-8cc6-f930b294e9d4,565297cd-4a93-404e-8b8d-b7e71ef298fa,@CUSTOMERS.FACE_IMAGES/565297cd-4a93-404e-8b8d-b7e71ef298fa/analysis_4.jpg,#a6c278,"[
  68.51101133067573,
  -2.6652954159173414,
  25.867803205607785
]","[
  245,
  188,
  116
]",#d14460,,,True,,4,7,Neutral,23.6,True,[],0.92,0.87,good,2025-06-30 13:37:58,1139,1.0.0
fbf5f84d-5370-47be-ae76-2b5f01a1ec97,565297cd-4a93-404e-8b8d-b7e71ef298fa,@CUSTOMERS.FACE_IMAGES/565297cd-4a93-404e-8b8d-b7e71ef298fa/analysis_5.jpg,#40b5b4,"[
  55.308620442656526,
  -2.5212126698553883,
  14.56425782481212
]","[
  220,
  171,
  100
]",#a03759,,,True,,4,7,Neutral,43.1,False,[],0.82,0.79,acceptable,2025-10-23 03:50:58,1643,1.0.0
153ec770-e550-401b-a30c-742fd7248e26,5a8e6386-a00b-4c4f-b71d-cffcd76c40d1,@CUSTOMERS.FACE_IMAGES/5a8e6386-a00b-4c4f-b71d-cffcd76c40d1/analysis_1.jpg,#87d19e,"[
  68.88179472085915,
  -1.2940676714039623,
  26.56371396228511
]","[
  233,
  144,
  139
]",#b34f6e,,,True,,4,7,Neutral,18.7,False,"[
  ""lipstick""
]",0.91,0.81,acceptable,2025-07-21 17:39:58,886,1.0.0
6a04914b-0bcb-4c6b-ba14-780782f2f164,5a8e6386-a00b-4c4f-b71d-cffcd76c40d1,@CUSTOMERS.FACE_IMAGES/5a8e6386-a00b-4c4f-b71d-cffcd76c40d1/analysis_2.jpg,#05ab73,"[
  71.41895799929955,
  0.6354899865947488,
  18.89317124544857
]","[
  247,
  176,
  140
]",#a66c84,,,True,,4,7,Neutral,50.8,True,"[
  ""lipstick""
]",0.82,0.94,good,2025-07-03 18:21:58,1087,1.0.0
65ce317b-8bb8-441d-86e7-ba805c3dd334,5a8e6386-a00b-4c4f-b71d-cffcd76c40d1,@CUSTOMERS.FACE_IMAGES/5a8e6386-a00b-4c4f-b71d-cffcd76c40d1/analysis_3.jpg,#c89866,"[
  53.92120229304666,
  5.4914774722921855,
  15.680483222439833
]","[
  242,
  187,
  103
]",#c3566a,,,True,,4,7,Neutral,40.0,True,"[
  ""lipstick"",
  ""eyeshadow""
]",0.85,0.94,acceptable,2025-11-24 18:31:58,983,1.0.0
4977a13a-adb7-4987-941b-89f265403c5f,aa152db3-4f0e-4ae9-8783-383bc20d3fb3,@CUSTOMERS.FACE_IMAGES/aa152db3-4f0e-4ae9-8783-383bc20d3fb3/analysis_1.jpg,#4d9b96,"[
  51.51749569570202,
  -0.8781715553453084,
  12.24046989700003
]","[
  227,
  152,
  127
]",#a95477,,,True,,5,8,Warm,38.6,False,"[
  ""eyeshadow""
]",0.87,0.79,good,2025-11-07 10:36:58,1371,1.0.0
49998c76-701b-4dc0-a8a8-e0caa35424fb,aa152db3-4f0e-4ae9-8783-383bc20d3fb3,@CUSTOMERS.FACE_IMAGES/aa152db3-4f0e-4ae9-8783-383bc20d3fb3/analysis_2.jpg,#ddb36e,"[
  56.83678425210773,
  8.898359524066883,
  21.254317027034208
]","[
  180,
  149,
  155
]",#cd7587,,,True,,5,8,Warm,13.1,False,[],0.85,0.73,poor,2025-07-01 13:01:58,832,1.0.0
cc15e9f8-1de4-474d-acac-d97361868ec8,aa152db3-4f0e-4ae9-8783-383bc20d3fb3,@CUSTOMERS.FACE_IMAGES/aa152db3-4f0e-4ae9-8783-383bc20d3fb3/analysis_3.jpg,#9dc392,"[
  73.76321226005477,
  -4.932449620066612,
  20.40821213459326
]","[
  201,
  151,
  137
]",#d16563,,,True,,5,8,Warm,32.7,False,[],0.9,0.73,good,2025-12-13 00:54:58,942,1.0.0
3d725a73-a44b-406c-8f82-4a39fe9c4695,c55c34e8-878c-4ffd-be92-543df5434c83,@CUSTOMERS.FACE_IMAGES/c55c34e8-878c-4ffd-be92-543df5434c83/analysis_1.jpg,#c1d27e,"[
  66.68786730490459,
  13.260797925540558,
  28.02866672650257
]","[
  217,
  175,
  129
]",#b2555e,,,True,,5,7,Cool,44.9,False,"[
  ""mascara"",
  ""foundation"",
  ""eyeshadow""
]",0.81,0.73,poor,2025-08-27 07:05:58,1066,1.0.0
bb425329-5f01-46e8-9a50-8b4ef9010a1b,c55c34e8-878c-4ffd-be92-543df5434c83,@CUSTOMERS.FACE_IMAGES/c55c34e8-878c-4ffd-be92-543df5434c83/analysis_2.jpg,#f5a467,"[
  51.27771439255558,
  0.032954880606872905,
  19.738305557529497
]","[
  216,
  192,
  177
]",#993851,,,True,,5,7,Cool,34.3,False,"[
  ""mascara""
]",0.92,0.81,poor,2025-10-06 03:52:58,1848,1.0.0
a08f5eb8-6977-4c7a-b666-e54201f029c9,3f10b2af-9647-4acb-9ee6-6a6f9ee90337,@CUSTOMERS.FACE_IMAGES/3f10b2af-9647-4acb-9ee6-6a6f9ee90337/analysis_1.jpg,#839967,"[
  62.894587357706385,
  3.554246237639017,
  27.84764223180258
]","[
  243,
  206,
  169
]",#b75c89,,,True,,5,7,Cool,28.2,False,"[
  ""lipstick"",
  ""eyeshadow"",
  ""mascara""
]",0.93,0.76,poor,2025-06-25 12:03:58,914,1.0.0
c388a324-1487-42f7-92bb-535baad907a3,29b21f6e-f96c-44dc-b5e0-d268ab19e548,@CUSTOMERS.FACE_IMAGES/29b21f6e-f96c-44dc-b5e0-d268ab19e548/analysis_1.jpg,#459da9,"[
  63.129368752591574,
  7.78396287010567,
  25.821377258699002
]","[
  191,
  191,
  169
]",#b47588,,,True,,1,2,Neutral,27.8,True,"[
  ""lipstick"",
  ""mascara""
]",0.97,0.8,poor,2025-09-07 19:12:58,1870,1.0.0
3d60a41a-68c7-4211-acbe-3bf895b09d36,29b21f6e-f96c-44dc-b5e0-d268ab19e548,@CUSTOMERS.FACE_IMAGES/29b21f6e-f96c-44dc-b5e0-d268ab19e548/analysis_2.jpg,#7abb9f,"[
  64.22677094686375,
  -2.965965798146153,
  23.580371758183112
]","[
  186,
  162,
  156
]",#d86365,,,True,,1,2,Neutral,18.5,True,[],0.83,0.79,acceptable,2025-07-15 02:03:58,501,1.0.0
9e60b59b-4b23-4fa5-9723-05847908712e,29b21f6e-f96c-44dc-b5e0-d268ab19e548,@CUSTOMERS.FACE_IMAGES/29b21f6e-f96c-44dc-b5e0-d268ab19e548/analysis_3.jpg,#7cd1af,"[
  57.04253821159811,
  6.455309504038752,
  23.856400021532863
]","[
  254,
  177,
  101
]",#9f567c,,,False,,1,2,Neutral,13.2,True,[],0.97,0.71,poor,2025-10-15 21:03:58,1368,1.0.0
b9de9f07-dbae-4cf6-ace8-308e543d1d8d,29b21f6e-f96c-44dc-b5e0-d268ab19e548,@CUSTOMERS.FACE_IMAGES/29b21f6e-f96c-44dc-b5e0-d268ab19e548/analysis_4.jpg,#27bb98,"[
  62.13185029324802,
  10.497989745416675,
  26.05593869636956
]","[
  251,
  145,
  156
]",#aa765a,,,True,,1,2,Neutral,50.0,True,"[
  ""mascara"",
  ""lipstick""
]",0.87,0.89,acceptable,2025-09-30 09:35:58,1948,1.0.0
4b130424-7ace-4b9e-8f1a-1abcdd112807,29b21f6e-f96c-44dc-b5e0-d268ab19e548,@CUSTOMERS.FACE_IMAGES/29b21f6e-f96c-44dc-b5e0-d268ab19e548/analysis_5.jpg,#18ca7c,"[
  67.60267330829674,
  2.30034593136933,
  20.26339231093502
]","[
  246,
  171,
  179
]",#985f63,,,True,,1,2,Neutral,28.4,True,[],0.83,0.77,poor,2025-09-02 02:38:58,1242,1.0.0
2c542c87-cebe-4c3f-88bd-1b3ca2fb4fea,3b6aa246-9fb0-4244-a3ba-ee39b2cced94,@CUSTOMERS.FACE_IMAGES/3b6aa246-9fb0-4244-a3ba-ee39b2cced94/analysis_1.jpg,#5ea6af,"[
  60.079407823848484,
  7.086110959950304,
  10.384118189002953
]","[
  192,
  188,
  162
]",#ba4d81,,,True,,4,3,Neutral,15.4,False,[],0.82,0.94,poor,2025-10-27 13:19:58,894,1.0.0
609c84c1-dc85-4467-91df-9d7ac4b088a7,c547bbc5-d316-425b-8f2a-bf70b079635d,@CUSTOMERS.FACE_IMAGES/c547bbc5-d316-425b-8f2a-bf70b079635d/analysis_1.jpg,#ea9886,"[
  76.01825695648627,
  2.8438125971608503,
  27.370444252217116
]","[
  196,
  173,
  106
]",#b43d83,,,True,,5,5,Cool,51.7,True,[],0.84,0.71,good,2025-08-17 05:08:58,573,1.0.0
e6255c73-0ff8-48b1-96f0-39446ac264d1,167bb2a2-a476-49d6-9f7f-d15e5ca4b30a,@CUSTOMERS.FACE_IMAGES/167bb2a2-a476-49d6-9f7f-d15e5ca4b30a/analysis_1.jpg,#04cb70,"[
  66.50146401124755,
  -0.3357855552888944,
  13.682783181835498
]","[
  193,
  149,
  149
]",#c33679,,,False,,5,6,Neutral,38.2,True,[],0.92,0.71,poor,2025-08-06 04:50:58,566,1.0.0
80db3a89-8fe8-464a-8083-b86b19446476,ed19b9b1-4af2-4885-8f22-bff1bbd7df7f,@CUSTOMERS.FACE_IMAGES/ed19b9b1-4af2-4885-8f22-bff1bbd7df7f/analysis_1.jpg,#64da71,"[
  78.87193337965994,
  -2.148143733981218,
  12.089521883418858
]","[
  214,
  173,
  157
]",#db7757,,,True,,6,7,Warm,41.5,False,"[
  ""foundation""
]",0.9,0.91,acceptable,2025-10-23 21:56:58,1343,1.0.0
6fdcd585-ecb2-4715-bb9d-10e3b293a0dd,ed19b9b1-4af2-4885-8f22-bff1bbd7df7f,@CUSTOMERS.FACE_IMAGES/ed19b9b1-4af2-4885-8f22-bff1bbd7df7f/analysis_2.jpg,#eb9e68,"[
  54.82870488331406,
  13.549103896892191,
  28.183881998135952
]","[
  238,
  192,
  166
]",#c04876,,,True,,6,7,Warm,39.2,False,"[
  ""mascara"",
  ""lipstick""
]",0.98,0.77,acceptable,2025-11-07 22:52:58,1977,1.0.0
2001b811-f6f3-4bdd-95c3-1c1d2a46afe5,ed19b9b1-4af2-4885-8f22-bff1bbd7df7f,@CUSTOMERS.FACE_IMAGES/ed19b9b1-4af2-4885-8f22-bff1bbd7df7f/analysis_3.jpg,#d6af8a,"[
  67.04764877891519,
  -2.1002321745278962,
  22.80280135744043
]","[
  211,
  194,
  169
]",#ca3761,,,False,,6,7,Warm,54.3,False,"[
  ""mascara"",
  ""foundation""
]",0.85,0.84,acceptable,2025-06-26 10:57:58,616,1.0.0
2966891c-62ae-4657-bf26-47819e8c984f,40de56ae-07c9-4a6a-84e6-2934fb6d9f71,@CUSTOMERS.FACE_IMAGES/40de56ae-07c9-4a6a-84e6-2934fb6d9f71/analysis_1.jpg,#e29dab,"[
  56.26955015607472,
  9.745342253678418,
  23.94662572913201
]","[
  213,
  152,
  145
]",#a65f5d,,,True,,4,4,Warm,11.9,True,"[
  ""foundation""
]",0.83,0.93,good,2025-11-05 04:40:58,644,1.0.0
a9bb4ee1-0e7b-41b3-9c0e-b1a4e6085fdc,40de56ae-07c9-4a6a-84e6-2934fb6d9f71,@CUSTOMERS.FACE_IMAGES/40de56ae-07c9-4a6a-84e6-2934fb6d9f71/analysis_2.jpg,#62d1a0,"[
  58.23173569378217,
  9.508868135465981,
  26.327410777505055
]","[
  214,
  207,
  159
]",#d43c59,,,True,,4,4,Warm,12.1,False,[],0.94,0.91,good,2025-09-21 22:42:58,1772,1.0.0
0ffbbfb7-09a9-4cfa-b8d9-91a2c3caca06,40de56ae-07c9-4a6a-84e6-2934fb6d9f71,@CUSTOMERS.FACE_IMAGES/40de56ae-07c9-4a6a-84e6-2934fb6d9f71/analysis_3.jpg,#03cf85,"[
  62.79764193580972,
  -0.6942578509481852,
  25.047577486791468
]","[
  242,
  187,
  123
]",#da7472,,,True,,4,4,Warm,10.1,True,"[
  ""eyeshadow"",
  ""lipstick""
]",0.85,0.83,poor,2025-10-12 02:33:58,1026,1.0.0
8cf92a6e-dc0a-48e0-9aea-e49f3a7bb3c1,40de56ae-07c9-4a6a-84e6-2934fb6d9f71,@CUSTOMERS.FACE_IMAGES/40de56ae-07c9-4a6a-84e6-2934fb6d9f71/analysis_4.jpg,#c1ba73,"[
  77.46807618635614,
  -3.9777814790825716,
  26.29576822933589
]","[
  217,
  205,
  105
]",#af6160,,,True,,4,4,Warm,32.9,True,"[
  ""lipstick"",
  ""mascara""
]",0.84,0.87,acceptable,2025-07-28 22:54:58,1065,1.0.0
3a72b301-83f3-4fc6-889d-9810ef84a001,824839cc-6366-4fa5-8af8-b01ba3ffe9f7,@CUSTOMERS.FACE_IMAGES/824839cc-6366-4fa5-8af8-b01ba3ffe9f7/analysis_1.jpg,#6bd9a1,"[
  52.577554307590255,
  10.064427714153224,
  25.149126248781755
]","[
  183,
  165,
  139
]",#9a427a,,,True,,3,6,Warm,37.6,False,"[
  ""mascara""
]",0.95,0.94,good,2025-07-09 08:06:58,782,1.0.0
6796b1e0-dd24-48d4-9eb7-8c177883f8d9,824839cc-6366-4fa5-8af8-b01ba3ffe9f7,@CUSTOMERS.FACE_IMAGES/824839cc-6366-4fa5-8af8-b01ba3ffe9f7/analysis_2.jpg,#07afa4,"[
  67.68770810854548,
  1.3105540519432353,
  14.817883615254225
]","[
  192,
  157,
  168
]",#da5c82,,,False,,3,6,Warm,23.7,True,"[
  ""eyeshadow"",
  ""lipstick""
]",0.84,0.74,good,2025-09-17 22:51:58,1483,1.0.0
aecab0bc-6551-4e05-9a61-ee0a37dc0df8,824839cc-6366-4fa5-8af8-b01ba3ffe9f7,@CUSTOMERS.FACE_IMAGES/824839cc-6366-4fa5-8af8-b01ba3ffe9f7/analysis_3.jpg,#9dd1a0,"[
  60.80070944026128,
  3.5281990868759046,
  19.073840348931775
]","[
  215,
  220,
  123
]",#af4285,,,False,,3,6,Warm,19.5,True,"[
  ""lipstick"",
  ""eyeshadow""
]",0.94,0.81,acceptable,2025-08-27 17:22:58,1959,1.0.0
a248a789-67a6-4e9a-ba95-e0217ff73daf,7cdd2f92-a891-4eed-9052-94a5f9079b03,@CUSTOMERS.FACE_IMAGES/7cdd2f92-a891-4eed-9052-94a5f9079b03/analysis_1.jpg,#fcb5ac,"[
  74.08208714966507,
  11.049520164935231,
  14.239255344604532
]","[
  224,
  157,
  101
]",#ac4851,,,True,,3,4,Warm,15.0,False,[],0.85,0.93,acceptable,2025-10-02 01:02:58,658,1.0.0
457ae77d-9332-4f13-a3bf-0abe296ef5c3,7cdd2f92-a891-4eed-9052-94a5f9079b03,@CUSTOMERS.FACE_IMAGES/7cdd2f92-a891-4eed-9052-94a5f9079b03/analysis_2.jpg,#c4c582,"[
  59.35449211006727,
  7.202525819582739,
  18.168692917909517
]","[
  237,
  218,
  111
]",#b65188,,,False,,3,4,Warm,28.9,False,[],0.94,0.71,acceptable,2025-10-13 15:42:58,623,1.0.0
a1c88b93-84ab-48dd-9f56-676f6651ecf6,7cdd2f92-a891-4eed-9052-94a5f9079b03,@CUSTOMERS.FACE_IMAGES/7cdd2f92-a891-4eed-9052-94a5f9079b03/analysis_3.jpg,#01b467,"[
  54.43908163635289,
  8.248593306360375,
  16.926246635269003
]","[
  214,
  152,
  160
]",#964f76,,,True,,3,4,Warm,44.4,False,"[
  ""lipstick""
]",0.92,0.71,good,2025-07-18 14:02:58,1275,1.0.0
30139d34-39de-4cbe-8170-4451fead8294,7cdd2f92-a891-4eed-9052-94a5f9079b03,@CUSTOMERS.FACE_IMAGES/7cdd2f92-a891-4eed-9052-94a5f9079b03/analysis_4.jpg,#4cb9a9,"[
  73.1636306839716,
  11.728304664784893,
  29.83302012081027
]","[
  194,
  200,
  178
]",#d03582,,,True,,3,4,Warm,43.8,False,"[
  ""foundation"",
  ""lipstick"",
  ""eyeshadow""
]",0.81,0.89,acceptable,2025-11-24 21:02:58,1008,1.0.0
b8ae1c58-b152-4006-ad22-a86ee868d94a,7cdd2f92-a891-4eed-9052-94a5f9079b03,@CUSTOMERS.FACE_IMAGES/7cdd2f92-a891-4eed-9052-94a5f9079b03/analysis_5.jpg,#8ebfae,"[
  56.28731282324533,
  2.568712294802415,
  27.74074301954522
]","[
  215,
  146,
  177
]",#c23a76,,,True,,3,4,Warm,13.7,False,"[
  ""lipstick"",
  ""mascara"",
  ""eyeshadow""
]",0.96,0.83,good,2025-08-22 15:47:58,1264,1.0.0
f907933c-61ed-4702-b9ef-e43624c75393,da034b3e-9ef2-4fc0-8309-0b5e4ecd5f37,@CUSTOMERS.FACE_IMAGES/da034b3e-9ef2-4fc0-8309-0b5e4ecd5f37/analysis_1.jpg,#3fd896,"[
  57.70027520057651,
  9.351331595874257,
  15.26527859565839
]","[
  206,
  173,
  107
]",#b55a8c,,,True,,3,6,Cool,44.8,True,"[
  ""lipstick"",
  ""eyeshadow"",
  ""mascara""
]",0.89,0.89,good,2025-11-19 03:25:58,961,1.0.0
a1e7167f-8a7c-42b4-9783-80fe4871c135,da034b3e-9ef2-4fc0-8309-0b5e4ecd5f37,@CUSTOMERS.FACE_IMAGES/da034b3e-9ef2-4fc0-8309-0b5e4ecd5f37/analysis_2.jpg,#a49873,"[
  73.62346691130952,
  1.0985016046277751,
  13.365938081474294
]","[
  188,
  140,
  117
]",#bd5876,,,True,,3,6,Cool,37.4,False,"[
  ""mascara""
]",0.87,0.72,good,2025-08-23 14:33:58,1212,1.0.0
83419ef5-7ec1-4515-8a56-46ce03baa8c6,da034b3e-9ef2-4fc0-8309-0b5e4ecd5f37,@CUSTOMERS.FACE_IMAGES/da034b3e-9ef2-4fc0-8309-0b5e4ecd5f37/analysis_3.jpg,#21b98e,"[
  74.87593899446141,
  2.911939831712804,
  27.646126731918027
]","[
  191,
  217,
  172
]",#da4f80,,,True,,3,6,Cool,41.4,False,"[
  ""eyeshadow""
]",0.97,0.94,acceptable,2025-06-25 17:07:58,719,1.0.0
a5819ae6-238d-4922-9553-75c98b2b01c3,8c9e61d1-f562-4ff7-b9a3-70baa2913d7f,@CUSTOMERS.FACE_IMAGES/8c9e61d1-f562-4ff7-b9a3-70baa2913d7f/analysis_1.jpg,#aad893,"[
  66.86289200339287,
  0.8158907240624469,
  11.886817447714147
]","[
  249,
  161,
  130
]",#b63983,,,False,,5,4,Neutral,37.0,True,"[
  ""foundation"",
  ""lipstick"",
  ""eyeshadow""
]",0.93,0.77,poor,2025-11-03 19:23:58,707,1.0.0
c844e5d0-193a-4fcc-8f6c-48f4bdae7a1c,8c9e61d1-f562-4ff7-b9a3-70baa2913d7f,@CUSTOMERS.FACE_IMAGES/8c9e61d1-f562-4ff7-b9a3-70baa2913d7f/analysis_2.jpg,#70ca71,"[
  56.209622980871146,
  -1.4327187851974688,
  18.856212430855656
]","[
  206,
  220,
  177
]",#d76462,,,True,,5,4,Neutral,51.2,False,"[
  ""mascara"",
  ""foundation""
]",0.89,0.77,good,2025-11-24 22:35:58,1693,1.0.0
d7229f49-b8b2-4975-a85f-fc27f9bf2f21,29a65b4e-ece3-4d64-a12d-fa5d2077820a,@CUSTOMERS.FACE_IMAGES/29a65b4e-ece3-4d64-a12d-fa5d2077820a/analysis_1.jpg,#54d8b0,"[
  53.70132429260869,
  4.213562199176701,
  16.9763973689838
]","[
  192,
  188,
  135
]",#a9656a,,,True,,6,7,Neutral,18.7,True,[],0.93,0.93,good,2025-08-13 00:54:58,1347,1.0.0
79f9f0b8-bf31-49e9-a014-66bd6862a225,29a65b4e-ece3-4d64-a12d-fa5d2077820a,@CUSTOMERS.FACE_IMAGES/29a65b4e-ece3-4d64-a12d-fa5d2077820a/analysis_2.jpg,#cdd083,"[
  50.17739860166607,
  -3.8217951650998816,
  24.987711278605257
]","[
  190,
  162,
  165
]",#d3768c,,,True,,6,7,Neutral,34.2,False,"[
  ""eyeshadow"",
  ""foundation""
]",0.83,0.85,good,2025-06-28 05:59:58,1295,1.0.0
224334fa-b4bb-49ec-bd46-56e0a6f3c132,f1e46d83-05ec-4753-ae9e-be470a5506bc,@CUSTOMERS.FACE_IMAGES/f1e46d83-05ec-4753-ae9e-be470a5506bc/analysis_1.jpg,#96d997,"[
  62.02293490285246,
  -1.8231661542655253,
  26.19084414561711
]","[
  222,
  158,
  101
]",#bc4f73,,,True,,5,4,Neutral,23.7,True,"[
  ""lipstick""
]",0.96,0.86,poor,2025-10-22 16:10:58,1388,1.0.0
27977fc2-f2bb-42fc-af87-e9b213b85646,f1e46d83-05ec-4753-ae9e-be470a5506bc,@CUSTOMERS.FACE_IMAGES/f1e46d83-05ec-4753-ae9e-be470a5506bc/analysis_2.jpg,#87ce80,"[
  75.60853762524616,
  5.366779085998747,
  18.992108250484243
]","[
  254,
  154,
  164
]",#b0728b,,,True,,5,4,Neutral,28.3,True,"[
  ""eyeshadow"",
  ""foundation"",
  ""mascara""
]",0.98,0.78,good,2025-11-22 14:59:58,1631,1.0.0
0b80025c-ac57-460f-b8a3-c2f246809f75,f1e46d83-05ec-4753-ae9e-be470a5506bc,@CUSTOMERS.FACE_IMAGES/f1e46d83-05ec-4753-ae9e-be470a5506bc/analysis_3.jpg,#b4a06d,"[
  74.00301091128881,
  5.983874291918108,
  23.22871169757194
]","[
  227,
  150,
  116
]",#d73463,,,True,,5,4,Neutral,53.6,True,"[
  ""eyeshadow""
]",0.9,0.75,good,2025-08-29 04:17:58,530,1.0.0
