PROMOTION_ID,NAME,DESCRIPTION,PROMO_CODE,DISCOUNT_TYPE,DISCOUNT_VALUE,APPLIES_TO,PRODUCT_IDS,CATEGORY_IDS,BRAND_NAMES,MIN_PURCHASE_AMOUNT,MAX_USES,MAX_USES_PER_CUSTOMER,CURRENT_USES,START_DATE,END_DATE,IS_ACTIVE,CREATED_AT
b4bbb617-4b19-49dd-83de-64033b9a2d08,VIP Exclusive 478,Limited time offer - save on your favorite products!,SAVE13,fixed,25.00,category,,,,0.00,0,5,25,2025-12-16 23:32:24,2025-12-24 23:32:24,True,2025-12-16 23:32:24
6132c8b1-e3cc-4c2b-88f2-1e7dea95d12c,Summer Sale 482,Limited time offer - save on your favorite products!,,percentage,10.00,brand,,,,100.00,500,2,17,2025-11-28 23:32:24,2025-12-04 23:32:24,False,2025-11-28 23:32:24
411b52d1-06ee-4369-8832-36140cd028ee,Birthday Treat 483,Limited time offer - save on your favorite products!,,percentage,15.00,all,,,,50.00,1000,5,10,2025-12-13 23:32:24,2026-01-09 23:32:24,True,2025-12-13 23:32:24
0686dcd1-8871-4897-b5d2-df704b222d35,VIP Exclusive 484,Limited time offer - save on your favorite products!,SAVE26,percentage,10.00,all,,,,0.00,0,5,27,2025-11-07 23:32:24,2025-11-28 23:32:24,False,2025-11-07 23:32:24
5fca9533-1173-417c-ad4d-b1435a015200,Holiday Special 485,Limited time offer - save on your favorite products!,,bogo,20.00,all,,,,50.00,500,5,35,2025-10-22 23:32:24,2025-11-15 23:32:24,False,2025-10-22 23:32:24
a73e26d7-0898-4a24-9192-5a0d0b320319,Buy More Save More 486,Limited time offer - save on your favorite products!,SAVE47,percentage,20.00,category,,,,25.00,1000,2,6,2025-11-25 23:32:24,2025-12-19 23:32:24,False,2025-11-25 23:32:24
ba808133-ddc3-499a-b6c6-c33b8c1f3225,New Customer 487,Limited time offer - save on your favorite products!,SAVE34,percentage,15.00,brand,,,,75.00,1000,2,39,2025-10-29 23:32:24,2025-11-19 23:32:24,False,2025-10-29 23:32:24
46a40e73-95bb-40b9-9e04-8844524efa79,Holiday Special 488,Limited time offer - save on your favorite products!,SAVE11,fixed,25.00,all,,,,0.00,500,2,26,2025-12-17 23:32:24,2026-01-13 23:32:24,True,2025-12-17 23:32:24
11c198fe-46cd-4608-b325-fcdcaf6b4767,Flash Sale 489,Limited time offer - save on your favorite products!,,percentage,10.00,all,,,,25.00,0,1,18,2025-12-17 23:32:24,2025-12-25 23:32:24,True,2025-12-17 23:32:24
e0c7ad38-3bde-4592-9dd9-cfb7ee08e84c,Summer Sale 493,Limited time offer - save on your favorite products!,SAVE41,fixed,5.00,category,,,,50.00,0,2,25,2025-12-08 23:32:24,2025-12-18 23:32:24,False,2025-12-08 23:32:24
051ac5da-8dc0-44b3-82d0-a2e25e1243fe,VIP Exclusive 494,Limited time offer - save on your favorite products!,,fixed,10.00,category,,,,0.00,100,2,6,2025-11-18 23:32:24,2025-12-16 23:32:24,False,2025-11-18 23:32:24
4ed914d5-17fc-4f2e-87b6-f99984e8766d,VIP Exclusive 496,Limited time offer - save on your favorite products!,SAVE31,percentage,20.00,all,,,,0.00,1000,1,3,2025-11-30 23:32:24,2025-12-28 23:32:24,True,2025-11-30 23:32:24
5a21af20-1693-4d68-807c-aff570a171f7,Flash Sale 498,Limited time offer - save on your favorite products!,SAVE15,bogo,20.00,category,,,,100.00,100,5,0,2025-12-08 23:32:24,2025-12-20 23:32:24,True,2025-12-08 23:32:24
0b99a76f-c82e-4837-b23f-4ececb7962a9,Flash Sale 499,Limited time offer - save on your favorite products!,SAVE13,bogo,15.00,all,,,,75.00,500,5,0,2025-12-05 23:32:24,2026-01-04 23:32:24,True,2025-12-05 23:32:24
