LABEL_ID,PRODUCT_ID,LABEL_TYPE,EXTRACTED_TEXT,STRUCTURED_DATA,SOURCE_IMAGE_URL,SOURCE_MEDIA_ID,EXTRACTION_MODEL,EXTRACTION_CONFIDENCE,EXTRACTION_DATE
a0d6fe0f-96da-4943-ae25-2073008a5f35,a96162f6-89d1-4114-b079-95248115f051,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/DRU-SKI-0016_luxury.png,,claude-3-5-sonnet,0.95,2025-12-02 16:17:29
e2f2c086-542f-4752-9fa7-6e1b5232af0f,e5e423ca-4e28-4fdb-8b01-b92014b4cbd1,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/HUD-SKI-0017_luxury.png,,claude-3-5-sonnet,0.92,2025-11-27 22:57:30
f9c4518c-4c4d-4388-b459-506f3dd6e119,f7826d11-d407-4ac7-8ba6-b4214d375300,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/DRU-SKI-0018_tabular.png,,claude-3-5-sonnet,0.98,2025-12-14 18:25:30
8c3c5d97-8e07-43b3-9f05-ab79394e5e91,ae987ac7-5bac-475d-9775-a4bfbecdb5fa,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/THE-SKI-0019_vertical.png,,claude-3-5-sonnet,0.88,2025-11-30 07:42:30
f30a400a-a4a7-4a81-a685-a050a5bb3988,aae1d74c-8ea6-4440-8d1d-e791bb2eedb9,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/MIL-SKI-0020_vertical.png,,claude-3-5-sonnet,0.97,2025-12-08 10:21:30
072c29f7-16ff-4727-ae16-e8f3c8ab747d,2cb20d93-5bf4-4615-a8bc-492e22e30601,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/FEN-SKI-0021_vertical.png,,claude-3-5-sonnet,0.92,2025-11-30 13:35:30
2b941c48-2445-4a3b-9f77-7a71c82bf06a,ed277d4e-9c18-4f41-831e-90493a7af79b,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/THE-SKI-0022_dense.png,,claude-3-5-sonnet,0.87,2025-11-27 00:41:30
e1c7e665-dc7a-4448-a72e-ce447ae6a526,10816c72-56d7-48bf-aaf8-db499bcbb5e1,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/MAC-SKI-0023_tabular.png,,claude-3-5-sonnet,0.89,2025-12-09 02:36:30
ff276072-d4a9-4870-a6e5-fd97c2d21b19,53b74efb-df29-475d-9719-46641715f57c,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/CLI-SKI-0024_horizontal.png,,claude-3-5-sonnet,0.96,2025-11-22 10:03:30
e6e85033-023f-4da7-834b-a557e3673455,27db382c-ccbf-4a2e-894a-aedc81269dd1,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/CER-SKI-0025_dense.png,,claude-3-5-sonnet,0.9,2025-12-05 05:15:30
fc23d200-c510-4a34-ab22-7ba8638acb75,13be43bf-da88-4e6b-a71a-4ef5cd18a71d,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/BEN-SKI-0026_minimalist.png,,claude-3-5-sonnet,0.95,2025-12-08 11:15:30
c58e90bf-c43c-4883-99af-30f95bd7eea7,d2915435-c4d9-4858-a6c6-4386f5236a1f,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/NYX-SKI-0027_horizontal.png,,claude-3-5-sonnet,0.95,2025-12-09 10:54:31
9b97842e-8abc-4cc5-a213-969a435196f0,8d181418-1780-4712-933c-5746bb01cd42,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/CLI-SKI-0028_luxury.png,,claude-3-5-sonnet,0.97,2025-11-25 06:33:31
f0e94904-2e37-490f-9e7c-8abd8481e2ae,1df540c2-6939-46d5-b38f-b2d0efb7f3c1,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/CER-SKI-0029_vertical.png,,claude-3-5-sonnet,0.88,2025-11-19 00:48:31
abefc292-4de2-4039-9196-70c37febe9e2,43504016-d174-49f6-abf4-0a7caf7346f9,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/MAY-SKI-0030_vertical.png,,claude-3-5-sonnet,0.93,2025-11-28 18:13:31
1d279716-9c42-4b2b-a4f0-712c86012ac2,6a868b62-3566-446e-bebb-c16325eb63d4,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/ILI-SKI-0031_luxury.png,,claude-3-5-sonnet,0.9,2025-12-09 07:10:31
7089aba4-b31c-4b78-b9cd-94f0401b0ce0,699d1254-ad4b-4310-8b4d-ffca6f789930,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/NAR-SKI-0032_horizontal.png,,claude-3-5-sonnet,0.97,2025-12-06 06:26:31
fea0ea30-969c-4c1b-b600-ebecb5e0d681,82d2ff41-60db-429f-a45d-6c7600009352,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/TAR-SKI-0033_tabular.png,,claude-3-5-sonnet,0.87,2025-12-16 22:32:31
3f3e71d8-47b4-4f4d-8657-7bdb1376f4c6,34e555e9-c4a2-47dc-b9e9-f0b1429e9341,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/CER-SKI-0034_minimalist.png,,claude-3-5-sonnet,0.98,2025-11-28 05:06:31
76ac8847-eb0e-4508-9d9b-21005d800778,fe6f2c64-a445-462a-98e0-9fbb28954029,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/ILI-SKI-0035_minimalist.png,,claude-3-5-sonnet,0.91,2025-12-18 04:41:31
ef88ca07-a393-4663-bd2d-7420bbfe1ba9,910bc092-9f30-48ab-9310-2919d0ad98f0,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/FEN-SKI-0036_tabular.png,,claude-3-5-sonnet,0.98,2025-11-19 16:32:31
20d7f4b3-a122-4c13-8431-918c80a87dc4,98f0be5d-6e68-4838-aaa9-4976fc41b368,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/CER-SKI-0037_vertical.png,,claude-3-5-sonnet,0.89,2025-12-09 18:22:32
211ae7b9-ddcc-4635-9898-be2b32fd37c1,1a19f0d4-b511-4874-a5e1-718e510c2656,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/NYX-SKI-0038_vertical.png,,claude-3-5-sonnet,0.88,2025-12-04 20:56:32
6321b5a5-bd38-4f56-9aad-25670b1c0056,f336ab76-dbd2-4933-92cf-25c4811551ad,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/HUD-SKI-0039_vertical.png,,claude-3-5-sonnet,0.97,2025-11-19 14:24:32
86967cbb-d44f-471e-b0d8-7465e3c4d61a,e3eca1e4-db1c-414a-841c-30666f624dd1,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/GLO-SKI-0040_tabular.png,,claude-3-5-sonnet,0.95,2025-11-25 09:32:32
11d0bc3f-d3c6-4249-bc91-3b476418ee72,eed673ec-ca7a-47c6-a0d5-130320cf723b,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/TOO-SKI-0041_dense.png,,claude-3-5-sonnet,0.85,2025-12-17 09:59:32
c780f2e7-f46a-4754-9f5e-93ccf022a60a,93de7a60-4e03-483b-b998-0a9ed8a828c1,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/EST-SKI-0042_luxury.png,,claude-3-5-sonnet,0.88,2025-12-03 16:26:32
53beeadb-b502-450c-ab5c-4a3953619262,20364fb6-a491-46e9-a252-ce934ae7e7e9,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/NYX-SKI-0043_minimalist.png,,claude-3-5-sonnet,0.94,2025-11-27 13:58:32
f36a0c79-c3da-4c26-bb82-ebbe257abcd8,694901d3-4733-43f7-a7f7-1b676333d9fa,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/TOO-SKI-0044_vertical.png,,claude-3-5-sonnet,0.87,2025-11-21 16:47:32
c540ce16-adaa-482b-87fb-00538f495274,bfd622ee-80e6-431f-8349-fcf7df8e8b0d,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/SUM-SKI-0045_luxury.png,,claude-3-5-sonnet,0.86,2025-12-12 19:42:32
3db86055-24a2-4a27-8a4d-ffe3fcd5640b,401f7849-bc95-4424-a6f3-ce93923a5956,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/FEN-SKI-0046_tabular.png,,claude-3-5-sonnet,0.93,2025-12-03 16:25:32
7436ac4c-a051-4a19-8474-6d48a2891e6e,2651b232-3f6d-468d-8d36-9cdb733912e1,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/THE-SKI-0047_vertical.png,,claude-3-5-sonnet,0.98,2025-12-06 07:53:33
32742353-9f22-407b-9dbe-acf2e6a078f5,ec0c65fd-b5d9-4bc9-af92-709fc4b26db7,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/HUD-SKI-0048_minimalist.png,,claude-3-5-sonnet,0.9,2025-12-04 00:37:33
194a1d0d-cf8e-4911-b4f8-58af043bafc8,9c2a798d-8731-47e1-85ae-d120207c04f2,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/MAY-SKI-0049_tabular.png,,claude-3-5-sonnet,0.93,2025-12-02 05:00:33
f74124d4-9207-4f4a-90cb-71879a76b0a8,aacad5d6-6445-4077-a8a5-f713442e43ea,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/BEN-SKI-0050_luxury.png,,claude-3-5-sonnet,0.95,2025-11-30 00:25:33
62c63141-a134-4bec-ae4d-28c12fb032c1,dd977b3f-71cc-456f-9500-2fee852c90ee,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/BOB-SKI-0051_minimalist.png,,claude-3-5-sonnet,0.92,2025-12-04 16:23:33
daf01145-e8a3-457e-b5aa-5db55167c1a9,7adeaebf-0076-468c-857e-fdda08c2bb64,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/HOU-SKI-0052_horizontal.png,,claude-3-5-sonnet,0.92,2025-12-04 18:37:33
680b88da-f9c6-48b1-a097-15f6b0da4859,5db3d3e3-7bba-419c-9f39-d3ee3e7c823c,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/NAR-SKI-0053_horizontal.png,,claude-3-5-sonnet,0.94,2025-12-15 10:15:33
596df2a8-7852-40dd-b573-7032cf5222f2,a0432123-6c26-4697-935e-df928e9e2944,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/CLI-SKI-0054_tabular.png,,claude-3-5-sonnet,0.9,2025-11-24 03:32:33
befc1550-f5be-473d-8f60-266a6315a223,50df4520-8b2f-4f49-a4a3-52e4b410b3f5,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/ILI-SKI-0055_horizontal.png,,claude-3-5-sonnet,0.87,2025-11-21 23:47:33
8a4d780c-81b2-448e-aa4a-bb3e5938dcad,43f1068e-256d-4ba7-831c-73893a3def16,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/THE-SKI-0056_minimalist.png,,claude-3-5-sonnet,0.88,2025-12-06 07:54:34
4fff6828-4913-4c59-8307-b28f3a13a7cf,fa12fba0-995f-4290-ad0c-48a240dcaac0,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/LAN-SKI-0057_vertical.png,,claude-3-5-sonnet,0.95,2025-11-19 19:08:34
703f813d-8cd6-4ad1-895c-403fe65a276f,7ef41ff2-f31f-482f-aebd-40f53cac04f2,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/TOO-SKI-0058_tabular.png,,claude-3-5-sonnet,0.9,2025-12-04 03:23:34
d6fcb1ae-988a-44e6-99c6-6f21051466bd,59dbfab5-68a3-4eaf-b64d-f78340121d03,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/MIL-SKI-0059_dense.png,,claude-3-5-sonnet,0.88,2025-12-01 01:24:34
c18bfa3b-7f1c-4984-823d-58dcdbd91eab,d27e5235-869a-4994-8025-a5279565b9d9,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/NYX-SKI-0060_horizontal.png,,claude-3-5-sonnet,0.91,2025-12-11 15:10:34
7b393525-6d18-4f9f-b003-370f255aae65,9eb17699-616e-4873-9902-d43a19d4fec7,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/FEN-SKI-0061_dense.png,,claude-3-5-sonnet,0.99,2025-12-13 03:35:34
b9eed64d-2506-49f3-8930-48dbf4435091,5ae07eb9-b245-4fd8-8e41-0f7f9795fc17,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/GLO-SKI-0062_dense.png,,claude-3-5-sonnet,0.92,2025-12-16 01:46:34
ee9ba023-03d1-4547-a009-73db260711cf,a7282589-4ded-4452-aa52-63ed58af6d71,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/TOO-SKI-0063_minimalist.png,,claude-3-5-sonnet,0.94,2025-11-29 19:11:34
d6e9d16d-8472-434c-ba8d-ddcdaf5b2f06,f63c718a-2ba7-4be2-ba3d-2fd75c0c90e1,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/CER-SKI-0064_vertical.png,,claude-3-5-sonnet,0.98,2025-12-17 04:46:34
eb8a3242-2068-4287-925d-de76a59085e3,b8d4b76a-c051-4387-ad20-b766a1dfe247,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/URB-SKI-0065_minimalist.png,,claude-3-5-sonnet,0.9,2025-11-23 21:05:35
c7dd583e-94b7-45d2-97be-e695274b39aa,fbc0d701-5a65-4413-a791-1f3d9da2e849,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/MAY-SKI-0066_dense.png,,claude-3-5-sonnet,0.98,2025-12-19 15:35:35
8008e561-ea52-4cba-bfa5-440b750cccd5,13c29778-95c5-43f6-b2a4-97da22452c79,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/RAR-SKI-0067_horizontal.png,,claude-3-5-sonnet,0.89,2025-11-27 17:53:35
a69e7ca9-ffb4-4995-b624-1953278e610c,1bcb7a94-518a-4476-8732-5c48a274df3e,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/LAU-SKI-0068_tabular.png,,claude-3-5-sonnet,0.88,2025-12-09 16:36:35
b0c0188b-ff41-4ecb-8cb7-9680fb20aaec,6db6e9f9-d12c-4e6b-94f8-28892d4a6ff7,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/TOW-SKI-0069_tabular.png,,claude-3-5-sonnet,0.96,2025-12-12 13:48:35
8315fb24-f91c-4df9-9f7f-5663f114a717,e025f850-fd18-4d6d-8fb6-f1eafa504f49,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/ILI-SKI-0070_tabular.png,,claude-3-5-sonnet,0.85,2025-11-27 16:12:35
a0816c95-25ce-4793-a155-96856738a36d,f4bb0c90-5922-4b58-bc9e-ccf444623a87,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/TOO-SKI-0071_vertical.png,,claude-3-5-sonnet,0.95,2025-11-22 23:55:35
2d1ac5c1-804d-47cd-8ce5-bb41f790c884,72111b1f-e3a3-4a82-ae49-53f19f2a264e,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/URB-SKI-0072_vertical.png,,claude-3-5-sonnet,0.91,2025-11-23 19:23:35
1bbdaaa1-24f7-449d-8334-8f652fd22dc5,8971211b-dd9c-4711-b0e6-7042c0f8235a,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/TOW-SKI-0073_horizontal.png,,claude-3-5-sonnet,0.98,2025-12-11 03:02:35
62365426-8377-44aa-9391-4b11655e5e91,16b2c129-914f-4bb1-9f1f-ac35b8cc66dd,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/MAC-SKI-0074_dense.png,,claude-3-5-sonnet,0.95,2025-12-15 21:01:35
64853a02-3b9f-4054-a0e4-fe96d4f2cf45,ca91b545-23ff-46c3-8d4d-dcf13362b274,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/FEN-SKI-0075_luxury.png,,claude-3-5-sonnet,0.95,2025-12-15 00:19:36
9db7602c-5467-4a6b-96d0-3da933c3bce1,49e760a4-b5c1-451b-8f16-dc0fbfb4263b,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/GLO-SKI-0076_dense.png,,claude-3-5-sonnet,0.96,2025-12-16 16:36:36
d63b0c1e-eceb-4972-aefe-05dfd5e3eb73,f00af86d-15ee-44d5-afeb-6a4dffeef293,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/THE-SKI-0077_luxury.png,,claude-3-5-sonnet,0.86,2025-12-13 18:26:36
1d427984-7de9-455e-a0ac-b18d8c8836e3,4511112a-582e-4d6a-840f-3c2908c558c0,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/EST-SKI-0078_minimalist.png,,claude-3-5-sonnet,0.9,2025-12-08 01:48:36
f7959330-4098-4ade-8771-b856e23c2b90,a6badee9-e2ed-42b1-a3fa-1dc683bcfff8,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/THE-SKI-0079_minimalist.png,,claude-3-5-sonnet,0.97,2025-11-30 08:43:36
81552435-7a73-4d10-99ec-107aefadac98,188abc1c-21f8-426f-8835-a6daf915104c,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/RAR-SKI-0080_dense.png,,claude-3-5-sonnet,0.89,2025-12-19 00:15:36
2ae65c4e-809b-455d-bb9a-64763b3279bc,012e1a32-49e5-4d86-a34d-5be2a78eeb52,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/MIL-SKI-0081_luxury.png,,claude-3-5-sonnet,0.97,2025-12-04 10:49:36
c6cae6bd-534b-4b9d-a2ee-d750f494aad9,f2c88283-6aae-474f-86b6-e0fa96b11506,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/MIL-SKI-0082_horizontal.png,,claude-3-5-sonnet,0.96,2025-12-12 07:10:36
d8fa3049-b3f8-4920-8813-7734488099a6,03408931-1dc0-4b7f-8378-d0bb9edbbd43,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/NYX-SKI-0083_tabular.png,,claude-3-5-sonnet,0.88,2025-12-08 19:31:36
b07fdc10-2095-41ab-9010-2f8f4a158983,e383e97c-43c3-49de-bedf-8b4dae11c87f,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/LAU-SKI-0084_minimalist.png,,claude-3-5-sonnet,0.87,2025-11-26 00:47:37
463beb16-e5cc-4b04-bcd9-7fbf898dbba3,9b264a01-fc51-45fa-aa39-f4534a7a4404,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/KOS-SKI-0085_dense.png,,claude-3-5-sonnet,0.92,2025-12-13 06:20:37
65ae578e-e1f8-45be-9bdd-c5ee2cc9d373,fd78dcc6-8e06-44c0-a523-f808a930840a,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/LAN-SKI-0086_tabular.png,,claude-3-5-sonnet,0.93,2025-12-12 08:19:37
22f7ed71-48fc-4704-876a-c257f16f9f4e,75f6af72-85fe-42c1-bd6b-208105f5747d,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/DRU-SKI-0087_dense.png,,claude-3-5-sonnet,0.9,2025-12-18 16:45:37
b7c05185-af03-4749-8074-3c4d42ebddba,80879c14-2463-46c9-aa57-a9080cc29a80,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/KOS-SKI-0088_dense.png,,claude-3-5-sonnet,0.86,2025-12-15 08:45:37
4d6b79e1-dc2c-4f5f-8c44-7c235ac03160,fbd8a81a-2502-42de-a07d-52329677b2fe,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/KOS-SKI-0089_luxury.png,,claude-3-5-sonnet,0.96,2025-12-02 09:07:37
d19409f9-ca5a-4b23-84f3-4df9f8a23633,204b75a7-46e7-462c-9719-9ff2a95f8a20,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/HOU-SKI-0090_dense.png,,claude-3-5-sonnet,0.91,2025-12-07 04:29:37
016b92ad-c7f7-4af9-8a77-6173fcabf26c,f8a71d13-c5bb-43d6-b68f-3683c7790abc,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/HUD-SKI-0091_vertical.png,,claude-3-5-sonnet,0.98,2025-11-24 01:13:37
8988b7b9-49ce-442e-bc8e-1fc18d618f05,c746b31d-375a-4d42-9b26-e8ba6645364c,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/BOB-SKI-0092_minimalist.png,,claude-3-5-sonnet,0.89,2025-12-10 21:54:37
695a54fa-0f78-4efe-8da9-3b4a52b9d639,691c7952-944d-4739-a951-36e37dbc5ae3,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/NAR-SKI-0093_horizontal.png,,claude-3-5-sonnet,0.98,2025-12-01 17:56:37
de06418c-2a2e-4ce3-b81f-3d3da33fea9b,cde24a61-9586-47ac-ba3a-bf88c0597db2,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/URB-SKI-0094_luxury.png,,claude-3-5-sonnet,0.92,2025-12-08 23:43:38
2273b06f-589f-4d26-9535-c89ac428ae74,969ecb57-66ef-466f-9dc9-49e82be0dacc,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/FEN-SKI-0095_horizontal.png,,claude-3-5-sonnet,0.86,2025-11-25 05:12:38
1a6fcba5-12aa-4200-a273-295b1048bcb5,f2bc8cdf-4c76-4830-947c-f64b7e4fe79c,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/CLI-SKI-0096_luxury.png,,claude-3-5-sonnet,0.97,2025-12-19 15:16:38
1cf27b15-e661-440d-9a61-d2b5b0d17a72,f6b2a779-bbbd-4625-9acf-c34ad6422b8a,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/NAR-SKI-0097_vertical.png,,claude-3-5-sonnet,0.95,2025-12-10 17:35:38
53c0cc92-82fb-4ba3-a670-c189d0672c25,8b21ed0a-4a89-4148-ae41-529e9a54e265,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/BEN-SKI-0098_tabular.png,,claude-3-5-sonnet,0.96,2025-11-19 14:50:38
08798784-c0f4-4fc7-8179-de33de38d018,ae4b70c3-e1fa-4d2c-b382-de8164b54653,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/TOO-SKI-0099_minimalist.png,,claude-3-5-sonnet,0.97,2025-12-07 00:41:38
2eb13fe1-e536-4a1d-8c6a-fe86e642a514,f0bbdeef-a433-40be-81a5-83c3788a008a,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/NAR-SKI-0100_luxury.png,,claude-3-5-sonnet,0.96,2025-12-08 15:43:39
6192f612-ef20-41b6-b89b-5a3bffaee9aa,cc829986-03d1-4d5d-a7af-946ac9ad9867,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/LAN-SKI-0101_horizontal.png,,claude-3-5-sonnet,0.95,2025-12-15 15:00:39
846885d7-12c9-4390-8950-84c69fb5220b,252bdeb0-8af4-4871-bc65-483b9858fbcd,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/RAR-SKI-0102_vertical.png,,claude-3-5-sonnet,0.97,2025-12-05 18:24:39
46f5dbad-463a-41ea-b5cb-40cf1b1fd8c8,7fd95aae-707b-467f-83ed-2fd7cf2c3342,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/TOO-SKI-0103_horizontal.png,,claude-3-5-sonnet,0.98,2025-11-21 06:16:39
fd47a525-7906-44c2-812a-399127917d5f,88d7d4ce-1cb0-49ff-8580-88179a03c198,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/BEN-SKI-0104_horizontal.png,,claude-3-5-sonnet,0.95,2025-12-12 00:56:39
1b3a3d86-c74c-4f77-a008-f2bb7a245f1d,57f78b10-293c-44f3-8731-606e1cede4f5,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/SUM-SKI-0105_vertical.png,,claude-3-5-sonnet,0.88,2025-11-21 05:01:39
6e046430-5b01-4236-82e9-aab7acd15a13,467049e3-4057-4906-a50f-8d41a323f72d,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/THE-SKI-0106_minimalist.png,,claude-3-5-sonnet,0.92,2025-12-11 16:58:39
ba2cebd0-9440-4233-a1ed-66b636e5e0e2,c5cb6439-53b2-4210-9c8f-b1376e99e650,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/TOW-SKI-0107_horizontal.png,,claude-3-5-sonnet,0.97,2025-11-30 22:20:39
a6c22613-5c0d-4d37-9acf-86d2be25d875,87171567-dbfb-4c09-bb96-a37692a88b0d,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/GLO-SKI-0108_vertical.png,,claude-3-5-sonnet,0.98,2025-11-21 03:21:39
dd08343f-9d4f-4f77-8c1a-2785cddade52,060cdf45-2982-4340-aecc-23657a551333,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/MAY-SKI-0109_minimalist.png,,claude-3-5-sonnet,0.96,2025-12-17 02:50:40
d9cf172b-d36b-4f0e-94dd-d39d79c7b182,d5383422-04b7-45fb-a93d-5409ffdd5303,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/TOW-SKI-0110_horizontal.png,,claude-3-5-sonnet,0.95,2025-12-01 10:28:40
dd4c34e0-38f2-4a43-85e1-546808bf5321,62823334-ab80-4d2c-94c0-f83e2305872e,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/NAR-SKI-0111_minimalist.png,,claude-3-5-sonnet,0.92,2025-12-12 00:24:40
7f9c62e0-f1fa-4a34-98c8-ef6ce97b3932,c092c80c-f7fb-4a85-8022-a3eacf446498,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/GLO-SKI-0112_luxury.png,,claude-3-5-sonnet,0.88,2025-12-15 21:23:40
fd30eb74-8c6c-4eba-ac02-772e01afb6be,fbef7f46-4fb1-4638-8d8b-c701ae3fb739,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/FEN-SKI-0113_dense.png,,claude-3-5-sonnet,0.94,2025-12-08 19:54:40
95517ad2-aaad-4af5-b005-3004e6301f4c,82d11981-72ca-4569-b8f7-c2b8dd884708,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/PAT-SKI-0114_vertical.png,,claude-3-5-sonnet,0.91,2025-12-11 17:23:40
0b5e6aff-7185-4b7c-adac-085698bcadd6,3f62077a-1999-442f-b2e8-844b96e8a6c0,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/ANA-SKI-0115_tabular.png,,claude-3-5-sonnet,0.96,2025-11-24 18:15:40
e4f005ce-049b-499b-b049-a2263d42b423,d07002bf-e421-44c1-9073-73a4b2cabcff,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/CER-SKI-0116_horizontal.png,,claude-3-5-sonnet,0.88,2025-12-06 06:28:40
c6453810-bfe4-4579-bc81-93fcb8a9ed95,e6b4df9f-a542-45a2-a9c7-87caf7d87df1,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/CER-SKI-0117_horizontal.png,,claude-3-5-sonnet,0.91,2025-12-02 08:10:40
82bfab2b-3479-43d3-bcfd-4f86c1f4d7b2,444bf610-dcdf-4ddd-bf21-3095ea7e25be,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/LAU-SKI-0118_vertical.png,,claude-3-5-sonnet,0.92,2025-11-22 13:25:41
19771773-c980-463e-9449-f4b40ddac179,6f471fe5-ca00-4051-a356-34ad845bce18,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/CHA-SKI-0119_horizontal.png,,claude-3-5-sonnet,0.9,2025-11-21 17:25:41
